,,Camylofin,Drug,Nos,1,Camylofin,1,1
,,Camylofin Dihydrochloride,Drug,Nos,1,Camylofin Dihydrochloride,1,1
,,Cancium Orotate,Drug,Nos,1,Cancium Orotate,1,1
,,Candesartan,Drug,Nos,1,Candesartan,1,1
,,Candesartan Cilexetil Hydrochlorothiazide,Drug,Nos,1,Candesartan Cilexetil Hydrochlorothiazide  (Atacand HCT),1,1
,,Capecitabine,Drug,Nos,1,Capecitabine,1,1
,,Capreomycin,Drug,Nos,1,Capreomycin,1,1
,,Capreomycin Sulphate,Drug,Nos,1,Capreomycin Sulphate,1,1
,,Caps. Etoposide,Drug,Nos,1,Caps. Etoposide,1,1
,,Caps. Temozolomide,Drug,Nos,1,Caps. Temozolomide,1,1
,,Capsaicin,Drug,Nos,1,Capsaicin,1,1
,,Capsicum Oleoresin,Drug,Nos,1,Capsicum Oleoresin,1,1
,,Captopril,Drug,Nos,1,Captopril,1,1
,,Carbamazepine,Drug,Nos,1,Carbamazepine,1,1
,,Carbazochrome,Drug,Nos,1,Carbazochrome,1,1
,,Carbenicillin,Drug,Nos,1,Carbenicillin,1,1
,,Carbidopa,Drug,Nos,1,Carbidopa,1,1
,,Carbidopa-Levodopa,Drug,Nos,1,Carbidopa-Levodopa,1,1
,,Carbimazole,Drug,Nos,1,Carbimazole,1,1
,,Carbinoxamine,Drug,Nos,1,Carbinoxamine,1,1
,,Carbocisteine,Drug,Nos,1,Carbocisteine,1,1
,,Carbohydrate,Drug,Nos,1,Carbohydrate,1,1
,,Carbohydrates,Drug,Nos,1,Carbohydrates,1,1
,,Carbomer,Drug,Nos,1,Carbomer,1,1
,,Carbonyl Iron,Drug,Nos,1,Carbonyl Iron,1,1
,,Carbonyl Iron (MR),Drug,Nos,1,Carbonyl Iron (MR),1,1
,,Carboplatin,Drug,Nos,1,Carboplatin,1,1
,,Carboprost,Drug,Nos,1,Carboprost,1,1
,,Carboxymethyilcellulose,Drug,Nos,1,Carboxymethyilcellulose,1,1
,,Carboxymethylcellulose,Drug,Nos,1,Carboxymethylcellulose,1,1
,,Carboxymethylcellulose Sodium,Drug,Nos,1,Carboxymethylcellulose Sodium,1,1
,,Carisoprodol,Drug,Nos,1,Carisoprodol,1,1
,,Carnitine,Drug,Nos,1,Carnitine,1,1
,,Carotenoids,Drug,Nos,1,Carotenoids,1,1
,,Carotenoids 30%,Drug,Nos,1,Carotenoids 30%,1,1
,,Caroverine,Drug,Nos,1,Caroverine,1,1
,,Carvedilol,Drug,Nos,1,Carvedilol,1,1
,,Casein,Drug,Nos,1,Casein,1,1
,,Caspofungin,Drug,Nos,1,Caspofungin,1,1
,,Castor Oil,Drug,Nos,1,Castor Oil,1,1
,,Catalin,Drug,Nos,1,Catalin,1,1
,,Cefaclor,Drug,Nos,1,Cefaclor,1,1
,,Cefadroxil,Drug,Nos,1,Cefadroxil,1,1
,,Cefalexin,Drug,Nos,1,Cefalexin,1,1
,,Cefaloridine,Drug,Nos,1,Cefaloridine,1,1
,,Cefazolin,Drug,Nos,1,Cefazolin,1,1
,,Cefdinir,Drug,Nos,1,Cefdinir,1,1
,,Cefditoren,Drug,Nos,1,Cefditoren,1,1
,,Cefepime,Drug,Nos,1,Cefepime,1,1
,,Cefetamet,Drug,Nos,1,Cefetamet,1,1
,,Cefixime,Drug,Nos,1,Cefixime,1,1
,,Cefixime (IR),Drug,Nos,1,Cefixime (IR),1,1
,,Cefixime Trihydrate,Drug,Nos,1,Cefixime Trihydrate,1,1
,,Cefixine,Drug,Nos,1,Cefixine,1,1
,,Cefoperazone,Drug,Nos,1,Cefoperazone,1,1
,,Cefoperazone 1gm+Sulbactam 500mg,Drug,Nos,1,Cefoperazone 1gm+Sulbactam 500mg,1,1
,,Cefoperazone 500mg+Sulbactam 500mg,Drug,Nos,1,Cefoperazone 500mg+Sulbactam 500mg,1,1
,,Cefoperazone Sodium,Drug,Nos,1,Cefoperazone Sodium,1,1
,,Cefoperazone Sodium Injection,Drug,Nos,1,Cefoperazone Sodium Injection,1,1
,,Cefotaxime,Drug,Nos,1,Cefotaxime,1,1
,,Cefotaxime Na,Drug,Nos,1,Cefotaxime Na,1,1
,,Cefpirome,Drug,Nos,1,Cefpirome,1,1
,,Cefpirome Sulfate,Drug,Nos,1,Cefpirome Sulfate,1,1
,,Cefpodoxime,Drug,Nos,1,Cefpodoxime,1,1
,,Cefpodoxime Proxetil,Drug,Nos,1,Cefpodoxime Proxetil,1,1
,,Cefpodoxmine Proxetil,Drug,Nos,1,Cefpodoxmine Proxetil,1,1
,,Cefprozil,Drug,Nos,1,Cefprozil,1,1
,,Ceftazidime,Drug,Nos,1,Ceftazidime,1,1
,,Ceftibuten,Drug,Nos,1,Ceftibuten,1,1
,,Ceftizoxime,Drug,Nos,1,Ceftizoxime,1,1
,,Ceftriaxone,Drug,Nos,1,Ceftriaxone,1,1
,,ceftriaxone 1000+tazobactum 125,Drug,Nos,1,ceftriaxone 1000+tazobactum 125,1,1
,,Ceftriaxone 1gm,Drug,Nos,1,Ceftriaxone 1gm,1,1
,,Ceftriaxone Sodium,Drug,Nos,1,Ceftriaxone Sodium,1,1
,,Cefuroxime,Drug,Nos,1,Cefuroxime,1,1
,,Cefuroxime Axetil,Drug,Nos,1,Cefuroxime Axetil,1,1
,,Cefuroxime Sodium,Drug,Nos,1,Cefuroxime Sodium,1,1
,,Cefuroxime Sodium Injection,Drug,Nos,1,Cefuroxime Sodium Injection,1,1
,,Cefuroxine,Drug,Nos,1,Cefuroxine,1,1
,,Celecoxib,Drug,Nos,1,Celecoxib,1,1
,,Celiprolol,Drug,Nos,1,Celiprolol,1,1
,,Cellulose Gum,Drug,Nos,1,Cellulose Gum,1,1
,,Centchroman,Drug,Nos,1,Centchroman,1,1
,,Centella Asiatica,Drug,Nos,1,Centella Asiatica,1,1
,,Cephalexin,Drug,Nos,1,Cephalexin,1,1
,,Cephaloridine,Drug,Nos,1,Cephaloridine,1,1
,,Certimide,Drug,Nos,1,Certimide,1,1
,,Cetalkonium Chloride,Drug,Nos,1,Cetalkonium Chloride,1,1
,,Cetearyl Alcohol,Drug,Nos,1,Cetearyl Alcohol,1,1
,,Cetirizine,Drug,Nos,1,Cetirizine,1,1
,,Cetirizine diHCl,Drug,Nos,1,Cetirizine diHCl,1,1
,,Cetirizine dihydrochloride,Drug,Nos,1,Cetirizine dihydrochloride,1,1
,,Cetirizine Hydrochloride,Drug,Nos,1,Cetirizine Hydrochloride,1,1
,,Cetostearyl Alcohol,Drug,Nos,1,Cetostearyl Alcohol,1,1
,,Cetrimide,Drug,Nos,1,Cetrimide,1,1
,,Cetrimide 40%,Drug,Nos,1,Cetrimide 40%,1,1
,,Cetrizine,Drug,Nos,1,Cetrizine,1,1
,,Cetrizine dihydrochloride,Drug,Nos,1,Cetrizine dihydrochloride,1,1
,,Cetrizine Hydrochloride,Drug,Nos,1,Cetrizine Hydrochloride,1,1
,,Cetrizinre,Drug,Nos,1,Cetrizinre,1,1
,,Cetrorelix,Drug,Nos,1,Cetrorelix,1,1
,,Cetrorelix Acetate,Drug,Nos,1,Cetrorelix Acetate,1,1
,,Cetyl Alcohol,Drug,Nos,1,Cetyl Alcohol,1,1
,,Cetyl Myristoleate,Drug,Nos,1,Cetyl Myristoleate,1,1
,,Chasteberry,Drug,Nos,1,Chasteberry,1,1
,,Chasteberry powder,Drug,Nos,1,Chasteberry powder,1,1
,,Chlohexidine Gluconate,Drug,Nos,1,Chlohexidine Gluconate,1,1
,,Chlolecalciferol,Drug,Nos,1,Chlolecalciferol,1,1
,,Chlophemine Maleate,Drug,Nos,1,Chlophemine Maleate,1,1
,,Chlopheramine Maleate,Drug,Nos,1,Chlopheramine Maleate,1,1
,,Chlorambucil,Drug,Nos,1,Chlorambucil,1,1
,,Chloramphenicol,Drug,Nos,1,Chloramphenicol,1,1
,,Chloraphenicol,Drug,Nos,1,Chloraphenicol,1,1
,,Chlorbutanol,Drug,Nos,1,Chlorbutanol,1,1
,,Chlorbutol,Drug,Nos,1,Chlorbutol,1,1
,,Chlordiazepoxide,Drug,Nos,1,Chlordiazepoxide,1,1
,,Chlordiazepoxide and Clidinium Bromide,Drug,Nos,1,Chlordiazepoxide and Clidinium Bromide,1,1
,,Chlorhexidine,Drug,Nos,1,Chlorhexidine,1,1
,,Chlorhexidine 40%,Drug,Nos,1,Chlorhexidine 40%,1,1
,,Chlorhexidine Acetate,Drug,Nos,1,Chlorhexidine Acetate,1,1
,,Chlorhexidine Gluconate,Drug,Nos,1,Chlorhexidine Gluconate,1,1
,,Chlorhexidine HCL,Drug,Nos,1,Chlorhexidine HCL,1,1
,,Chlorhexidine Hydrochloride,Drug,Nos,1,Chlorhexidine Hydrochloride,1,1
,,Chloride,Drug,Nos,1,Chloride,1,1
,,Chlormezanone,Drug,Nos,1,Chlormezanone,1,1
,,Chlorobutanol,Drug,Nos,1,Chlorobutanol,1,1
,,Chlorocresol,Drug,Nos,1,Chlorocresol,1,1
,,Chlorophenamin Maleate,Drug,Nos,1,Chlorophenamin Maleate,1,1
,,Chlorophenesin,Drug,Nos,1,Chlorophenesin,1,1
,,Chloropheniramine Maleate,Drug,Nos,1,Chloropheniramine Maleate,1,1
,,Chloroquine,Drug,Nos,1,Chloroquine,1,1
,,Chloroquine Phosphate,Drug,Nos,1,Chloroquine Phosphate,1,1
,,Chlorothymol,Drug,Nos,1,Chlorothymol,1,1
,,Chloroxylenol,Drug,Nos,1,Chloroxylenol,1,1
,,Chlorozoxazone,Drug,Nos,1,Chlorozoxazone,1,1
,,Chlorphenesin,Drug,Nos,1,Chlorphenesin,1,1
,,Chlorpheniramine,Drug,Nos,1,Chlorpheniramine,1,1
,,Chlorpheniramine Maleate,Drug,Nos,1,Chlorpheniramine Maleate,1,1
,,Chlorpheramine Maleate,Drug,Nos,1,Chlorpheramine Maleate,1,1
,,Chlorpromazine,Drug,Nos,1,Chlorpromazine,1,1
,,Chlorpromazine Hydrochloride,Drug,Nos,1,Chlorpromazine Hydrochloride,1,1
,,Chlorpropamide,Drug,Nos,1,Chlorpropamide,1,1
,,Chlorquinaldol,Drug,Nos,1,Chlorquinaldol,1,1
,,Chlortalidone,Drug,Nos,1,Chlortalidone,1,1
,,Chlorthalidone,Drug,Nos,1,Chlorthalidone,1,1
,,Chlorzoxazone,Drug,Nos,1,Chlorzoxazone,1,1
,,Cholecalciferol,Drug,Nos,1,Cholecalciferol,1,1
,,Cholera Vaccine,Drug,Nos,1,Cholera Vaccine,1,1
,,Cholesterol,Drug,Nos,1,Cholesterol,1,1
,,Choline,Drug,Nos,1,Choline,1,1
,,Choline Bitartrate,Drug,Nos,1,Choline Bitartrate,1,1
,,Choline Chloride,Drug,Nos,1,Choline Chloride,1,1
,,Choline Dihydrogen Citrate,Drug,Nos,1,Choline Dihydrogen Citrate,1,1
,,Choline Salicylate,Drug,Nos,1,Choline Salicylate,1,1
,,Cholorocresol,Drug,Nos,1,Cholorocresol,1,1
,,Cholpromazine,Drug,Nos,1,Cholpromazine,1,1
,,Chondroitin,Drug,Nos,1,Chondroitin,1,1
,,Chondroitin Sodium Sulphate,Drug,Nos,1,Chondroitin Sodium Sulphate,1,1
,,Chondroitin Sulphate,Drug,Nos,1,Chondroitin Sulphate,1,1
,,Chondroitin Sulphate Sodium,Drug,Nos,1,Chondroitin Sulphate Sodium,1,1
,,Chorionic Gonadotrophin,Drug,Nos,1,Chorionic Gonadotrophin,1,1
,,Chorionic Gonadotropin,Drug,Nos,1,Chorionic Gonadotropin,1,1
,,Chromim Chloride Hexahydrate,Drug,Nos,1,Chromim Chloride Hexahydrate,1,1
,,Chromium,Drug,Nos,1,Chromium,1,1
,,Chromium Chloride,Drug,Nos,1,Chromium Chloride,1,1
,,Chromium Picolinate,Drug,Nos,1,Chromium Picolinate,1,1
,,Chromium Picolinte,Drug,Nos,1,Chromium Picolinte,1,1
,,Chromium Polynicotinate,Drug,Nos,1,Chromium Polynicotinate,1,1
,,Chromium Sulphate,Drug,Nos,1,Chromium Sulphate,1,1
,,ChromiumChloride,Drug,Nos,1,ChromiumChloride,1,1
,,ChromiumPicolinate,Drug,Nos,1,ChromiumPicolinate,1,1
,,ChromiumPicolinte,Drug,Nos,1,ChromiumPicolinte,1,1
,,ChromiumPicoshulphate,Drug,Nos,1,ChromiumPicoshulphate,1,1
,,ChromiumPolynicotinate,Drug,Nos,1,ChromiumPolynicotinate,1,1
,,Chymotrypsin,Drug,Nos,1,Chymotrypsin,1,1
,,Chymotrypsin (EC),Drug,Nos,1,Chymotrypsin (EC),1,1
,,Chymotrypsin Alfa,Drug,Nos,1,Chymotrypsin Alfa,1,1
,,Ciclesonide,Drug,Nos,1,Ciclesonide,1,1
,,Ciclopirox,Drug,Nos,1,Ciclopirox,1,1
,,Ciclopirox Olamine,Drug,Nos,1,Ciclopirox Olamine,1,1
,,Ciclosporin,Drug,Nos,1,Ciclosporin,1,1
,,Ciclosporine,Drug,Nos,1,Ciclosporine,1,1
,,Cilastatin,Drug,Nos,1,Cilastatin,1,1
,,Cilastatin Sodium,Drug,Nos,1,Cilastatin Sodium,1,1
,,Cilicoline,Drug,Nos,1,Cilicoline,1,1
,,Cilnidipine,Drug,Nos,1,Cilnidipine,1,1
,,Ciloquinol,Drug,Nos,1,Ciloquinol,1,1
,,Cilostazol,Drug,Nos,1,Cilostazol,1,1
,,Cimetidine,Drug,Nos,1,Cimetidine,1,1
,,Cinchocaine Hcl,Drug,Nos,1,Cinchocaine Hcl,1,1
,,Cindamycin,Drug,Nos,1,Cindamycin,1,1
,,Cindamycin Phosphate,Drug,Nos,1,Cindamycin Phosphate,1,1
,,Cinitapride,Drug,Nos,1,Cinitapride,1,1
,,Cinitapride(ER),Drug,Nos,1,Cinitapride(ER),1,1
,,Cinnarizine,Drug,Nos,1,Cinnarizine,1,1
,,Ciprofloxacin,Drug,Nos,1,Ciprofloxacin,1,1
,,Ciprofloxacin and Tinidazole,Drug,Nos,1,Ciprofloxacin and Tinidazole,1,1
,,Ciprofloxacin Hydrochloride,Drug,Nos,1,Ciprofloxacin Hydrochloride,1,1
,,Cisplatin,Drug,Nos,1,Cisplatin,1,1
,,Citalopram,Drug,Nos,1,Citalopram,1,1
,,Citicoline,Drug,Nos,1,Citicoline,1,1
,,Citrat,Drug,Nos,1,Citrat,1,1
,,Citrate,Drug,Nos,1,Citrate,1,1
,,Citric acid,Drug,Nos,1,Citric acid,1,1
,,Citric Acid Monohydrate,Drug,Nos,1,Citric Acid Monohydrate,1,1
,,Citrus Bioflavonoids,Drug,Nos,1,Citrus Bioflavonoids,1,1
,,Citrus Bioflavonoids 40%,Drug,Nos,1,Citrus Bioflavonoids 40%,1,1
,,Citrus flavonoid compds,Drug,Nos,1,Citrus flavonoid compds,1,1
,,Ciyrus Bioflavinoids 7%,Drug,Nos,1,Ciyrus Bioflavinoids 7%,1,1
,,Clarithromycin,Drug,Nos,1,Clarithromycin,1,1
,,Clarithromycin (2 FC-tab),Drug,Nos,1,Clarithromycin (2 FC-tab),1,1
,,Clarithromycin (250mg),Drug,Nos,1,Clarithromycin (250mg),1,1
,,Clavulanate,Drug,Nos,1,Clavulanate,1,1
,,Clavulanate Potassium,Drug,Nos,1,Clavulanate Potassium,1,1
,,Clavulanic,Drug,Nos,1,Clavulanic,1,1
,,Clavulanic Acid,Drug,Nos,1,Clavulanic Acid,1,1
,,Clavulanic Potassium,Drug,Nos,1,Clavulanic Potassium,1,1
,,Clemastine,Drug,Nos,1,Clemastine,1,1
,,Clidinium Br,Drug,Nos,1,Clidinium Br,1,1
,,Clidinium Bromide,Drug,Nos,1,Clidinium Bromide,1,1
,,Clindamycin,Drug,Nos,1,Clindamycin,1,1
,,Clindamycin Phosphate,Drug,Nos,1,Clindamycin Phosphate,1,1
,,Clindamycin Phosphate Injection,Drug,Nos,1,Clindamycin Phosphate Injection,1,1
,,Clinidipine,Drug,Nos,1,Clinidipine,1,1
,,Clioquinol,Drug,Nos,1,Clioquinol,1,1
,,Clobazam,Drug,Nos,1,Clobazam,1,1
,,Clobetasol,Drug,Nos,1,Clobetasol,1,1
,,Clobetasol Pripionate,Drug,Nos,1,Clobetasol Pripionate,1,1
,,Clobetasol Propinate,Drug,Nos,1,Clobetasol Propinate,1,1
,,Clobetasol Propionate,Drug,Nos,1,Clobetasol Propionate,1,1
,,Clobetasole Propionate,Drug,Nos,1,Clobetasole Propionate,1,1
,,Clobetasone,Drug,Nos,1,Clobetasone,1,1
,,Clobetasone 17-butyrate,Drug,Nos,1,Clobetasone 17-butyrate,1,1
,,Clobetasone Butyrate,Drug,Nos,1,Clobetasone Butyrate,1,1
,,Clofazimine,Drug,Nos,1,Clofazimine,1,1
,,Clomiphene,Drug,Nos,1,Clomiphene,1,1
,,Clomiphene Citrate,Drug,Nos,1,Clomiphene Citrate,1,1
,,Clomipramine,Drug,Nos,1,Clomipramine,1,1
,,Clonazepam,Drug,Nos,1,Clonazepam,1,1
,,Clonidine,Drug,Nos,1,Clonidine,1,1
,,Clonidine Hydrochloride,Drug,Nos,1,Clonidine Hydrochloride,1,1
,,Clopamide,Drug,Nos,1,Clopamide,1,1
,,Clopidogrel,Drug,Nos,1,Clopidogrel,1,1
,,Clopidogrel Bisulfate,Drug,Nos,1,Clopidogrel Bisulfate,1,1
,,Clotrimazole,Drug,Nos,1,Clotrimazole,1,1
,,Clotrimazole Tabs,Drug,Nos,1,Clotrimazole Tabs,1,1
,,Clove Oil,Drug,Nos,1,Clove Oil,1,1
,,Cloxacillin,Drug,Nos,1,Cloxacillin,1,1
,,Cloxacillin Sodium,Drug,Nos,1,Cloxacillin Sodium,1,1
,,Clozapine,Drug,Nos,1,Clozapine,1,1
,,Coal Tar,Drug,Nos,1,Coal Tar,1,1
,,Coal tar soln,Drug,Nos,1,Coal tar soln,1,1
,,Coal Tar Solution,Drug,Nos,1,Coal Tar Solution,1,1
,,Cocamidopropyl Betaine,Drug,Nos,1,Cocamidopropyl Betaine,1,1
,,Cod Liver Oil,Drug,Nos,1,Cod Liver Oil,1,1
,,Codeine,Drug,Nos,1,Codeine,1,1
,,Codeine Phosphate,Drug,Nos,1,Codeine Phosphate,1,1
,,Codergocrine,Drug,Nos,1,Codergocrine,1,1
,,Coenzyme Q 10,Drug,Nos,1,Coenzyme Q 10,1,1
,,Coenzyme Q10,Drug,Nos,1,Coenzyme Q10,1,1
,,Co-enzyme Q10,Drug,Nos,1,Co-enzyme Q10,1,1
,,Coenzyme Q10 L-Carnitine Omega 3 Fatty Acids,Drug,Nos,1,Coenzyme Q10 L-Carnitine Omega 3 Fatty Acids,1,1
,,CoenzymeQ10,Drug,Nos,1,CoenzymeQ10,1,1
,,Colchicine,Drug,Nos,1,Colchicine,1,1
,,Colistimethate Injection,Drug,Nos,1,Colistimethate Injection,1,1
,,Colistimethate Sodium,Drug,Nos,1,Colistimethate Sodium,1,1
,,Colistin,Drug,Nos,1,Colistin,1,1
,,Collagen,Drug,Nos,1,Collagen,1,1
,,Collagen Peptide,Drug,Nos,1,Collagen Peptide,1,1
,,Colloidal Oatmeal,Drug,Nos,1,Colloidal Oatmeal,1,1
,,Colloidal Silicon,Drug,Nos,1,Colloidal Silicon,1,1
,,Colloidal Silicon Dioxide,Drug,Nos,1,Colloidal Silicon Dioxide,1,1
,,Colostrum,Drug,Nos,1,Colostrum,1,1
,,Colostrum Bovine,Drug,Nos,1,Colostrum Bovine,1,1
,,Conjugated,Drug,Nos,1,Conjugated,1,1
,,Copper,Drug,Nos,1,Copper,1,1
,,Copper Gluonate,Drug,Nos,1,Copper Gluonate,1,1
,,Copper lysinate,Drug,Nos,1,Copper lysinate,1,1
,,Copper Sulphate,Drug,Nos,1,Copper Sulphate,1,1
,,Copper Sulphate Pentahydrate,Drug,Nos,1,Copper Sulphate Pentahydrate,1,1
,,Coral Calcium,Drug,Nos,1,Coral Calcium,1,1
,,Corbohydrate,Drug,Nos,1,Corbohydrate,1,1
,,Corbonyl Fe,Drug,Nos,1,Corbonyl Fe,1,1
,,Corticotropin,Drug,Nos,1,Corticotropin,1,1
,,Co-trimoxazole,Drug,Nos,1,Co-trimoxazole,1,1
,,Cough Syrup,Drug,Nos,1,Cough Syrup,1,1
,,Cranberry extr,Drug,Nos,1,Cranberry extr,1,1
,,Creosote,Drug,Nos,1,Creosote,1,1
,,Cromoglcic Acid,Drug,Nos,1,Cromoglcic Acid,1,1
,,Cromoglicic Acid,Drug,Nos,1,Cromoglicic Acid,1,1
,,Crotamiton,Drug,Nos,1,Crotamiton,1,1
,,Cupric Chloride,Drug,Nos,1,Cupric Chloride,1,1
,,Cupric Oxide,Drug,Nos,1,Cupric Oxide,1,1
,,Cupric Sulphate,Drug,Nos,1,Cupric Sulphate,1,1
,,Curcumin,Drug,Nos,1,Curcumin,1,1
,,Cyanocobalamin,Drug,Nos,1,Cyanocobalamin,1,1
,,Cyanocobalamin (Vitamin B12),Drug,Nos,1,Cyanocobalamin (Vitamin B12),1,1
,,Cyclizine Hydrochloride,Drug,Nos,1,Cyclizine Hydrochloride,1,1
,,Cyclo(dimethionine),Drug,Nos,1,Cyclo(dimethionine),1,1
,,Cyclobenzaprine,Drug,Nos,1,Cyclobenzaprine,1,1
,,Cyclobenzaprine Hydrochloride,Drug,Nos,1,Cyclobenzaprine Hydrochloride,1,1
,,Cyclopentolate,Drug,Nos,1,Cyclopentolate,1,1
,,Cyclophosphamide,Drug,Nos,1,Cyclophosphamide,1,1
,,Cycloserine,Drug,Nos,1,Cycloserine,1,1
,,Cyclosporin,Drug,Nos,1,Cyclosporin,1,1
,,Cyclosporine,Drug,Nos,1,Cyclosporine,1,1
,,Cyproheptadine,Drug,Nos,1,Cyproheptadine,1,1
,,Cyproheptadine Hydrochloride,Drug,Nos,1,Cyproheptadine Hydrochloride,1,1
,,Cyproterone Acetate,Drug,Nos,1,Cyproterone Acetate,1,1
,,Cysteine,Drug,Nos,1,Cysteine,1,1
,,Cytarabine,Drug,Nos,1,Cytarabine,1,1
,,Cytomegalovirus Immune Globulin,Drug,Nos,1,Cytomegalovirus Immune Globulin,1,1
,,D. salina extr,Drug,Nos,1,D. salina extr,1,1
,,D. salina extract,Drug,Nos,1,D. salina extract,1,1
,,D.Pneumoniae,Drug,Nos,1,D.Pneumoniae,1,1
,,D-a tocopherol,Drug,Nos,1,D-a tocopherol,1,1
,,Dacarbazine,Drug,Nos,1,Dacarbazine,1,1
,,Dactinomycin,Drug,Nos,1,Dactinomycin,1,1
,,D-alpha tocopherol,Drug,Nos,1,D-alpha tocopherol,1,1
,,Dalteparin,Drug,Nos,1,Dalteparin,1,1
,,Dalteparin Sodium,Drug,Nos,1,Dalteparin Sodium,1,1
,,Danazol,Drug,Nos,1,Danazol,1,1
,,Dapoxetine,Drug,Nos,1,Dapoxetine,1,1
,,Dapsone,Drug,Nos,1,Dapsone,1,1
,,Darbepoetin Alfa,Drug,Nos,1,Darbepoetin Alfa,1,1
,,Darbepoetin Alpha,Drug,Nos,1,Darbepoetin Alpha,1,1
,,Darifenacin,Drug,Nos,1,Darifenacin,1,1
,,Darunavir,Drug,Nos,1,Darunavir,1,1
,,Dasatinib,Drug,Nos,1,Dasatinib,1,1
,,Daunorubicin,Drug,Nos,1,Daunorubicin,1,1
,,D-chiro-Inositol,Drug,Nos,1,D-chiro-Inositol,1,1
,,D-chrio Inositol,Drug,Nos,1,D-chrio Inositol,1,1
,,Dead sea Minerals,Drug,Nos,1,Dead sea Minerals,1,1
,,Deferasirox,Drug,Nos,1,Deferasirox,1,1
,,Deferiprone,Drug,Nos,1,Deferiprone,1,1
,,Deflazacort,Drug,Nos,1,Deflazacort,1,1
,,Deglycyrrhized Liquorice,Drug,Nos,1,Deglycyrrhized Liquorice,1,1
,,Dehydroemetine,Drug,Nos,1,Dehydroemetine,1,1
,,Dehydroepiandrosterone,Drug,Nos,1,Dehydroepiandrosterone,1,1
,,Delivers Flunisolide per spray,Drug,Nos,1,Delivers Flunisolide per spray,1,1
,,Demeclocycline,Drug,Nos,1,Demeclocycline,1,1
,,Dequalinium,Drug,Nos,1,Dequalinium,1,1
,,Desamino Oxytocin,Drug,Nos,1,Desamino Oxytocin,1,1
,,Desferrioxamine,Drug,Nos,1,Desferrioxamine,1,1
,,Desloratadine,Drug,Nos,1,Desloratadine,1,1
,,Desmopressin,Drug,Nos,1,Desmopressin,1,1
,,Desogestrel,Drug,Nos,1,Desogestrel,1,1
,,Desogestrel and Ethinyl Estradiol,Drug,Nos,1,Desogestrel and Ethinyl Estradiol,1,1
,,Desonide,Drug,Nos,1,Desonide,1,1
,,Desvenlafaxine,Drug,Nos,1,Desvenlafaxine,1,1
,,Dexamethasone,Drug,Nos,1,Dexamethasone,1,1
,,Dexamethasone Acetate,Drug,Nos,1,Dexamethasone Acetate,1,1
,,Dexamethasone Na phosphate,Drug,Nos,1,Dexamethasone Na phosphate,1,1
,,Dexamethasone Oral,Drug,Nos,1,Dexamethasone Oral,1,1
,,Dexamethasone Phosphate,Drug,Nos,1,Dexamethasone Phosphate,1,1
,,Dexamethasone Sodium Metasulfobenzoate,Drug,Nos,1,Dexamethasone Sodium Metasulfobenzoate,1,1
,,Dexamethasone Sodium phosphate,Drug,Nos,1,Dexamethasone Sodium phosphate,1,1
,,Dexamethasone Trimethyl Acetate,Drug,Nos,1,Dexamethasone Trimethyl Acetate,1,1
,,Dexchlorpheniramine,Drug,Nos,1,Dexchlorpheniramine,1,1
,,Dexibuprofen,Drug,Nos,1,Dexibuprofen,1,1
,,Dexmedetomidine,Drug,Nos,1,Dexmedetomidine,1,1
,,Dexpanthenol,Drug,Nos,1,Dexpanthenol,1,1
,,Dexrabeprazole,Drug,Nos,1,Dexrabeprazole,1,1
,,Dexrabeprazole Sodium,Drug,Nos,1,Dexrabeprazole Sodium,1,1
,,Dextran,Drug,Nos,1,Dextran,1,1
,,Dextromethorphan,Drug,Nos,1,Dextromethorphan,1,1
,,Dextro-Methorphan,Drug,Nos,1,Dextro-Methorphan,1,1
,,Dextromethorphan Hydrobromide,Drug,Nos,1,Dextromethorphan Hydrobromide,1,1
,,Dextromethorphan Hydrochloride,Drug,Nos,1,Dextromethorphan Hydrochloride,1,1
,,Dextromethorphen HBr,Drug,Nos,1,Dextromethorphen HBr,1,1
,,Dextropropoxyphene,Drug,Nos,1,Dextropropoxyphene,1,1
,,Dextrose,Drug,Nos,1,Dextrose,1,1
,,Dextrose 5%,Drug,Nos,1,Dextrose 5%,1,1
,,Dextrose Monohydrate,Drug,Nos,1,Dextrose Monohydrate,1,1
,,DHA,Drug,Nos,1,DHA,1,1
,,DHA 10%,Drug,Nos,1,DHA 10%,1,1
,,DHA 20%,Drug,Nos,1,DHA 20%,1,1
,,Di Ethylcarbamazine,Drug,Nos,1,Di Ethylcarbamazine,1,1
,,Di Sodium Hydrogen Citrate,Drug,Nos,1,Di Sodium Hydrogen Citrate,1,1
,,Diacerein,Drug,Nos,1,Diacerein,1,1
,,Diacerin,Drug,Nos,1,Diacerin,1,1
,,Diaminopyridine Oxide,Drug,Nos,1,Diaminopyridine Oxide,1,1
,,Diatrizoic acid,Drug,Nos,1,Diatrizoic acid,1,1
,,Diazepam,Drug,Nos,1,Diazepam,1,1
,,Dibasic Calcium Phosphate,Drug,Nos,1,Dibasic Calcium Phosphate,1,1
,,Dibucaine,Drug,Nos,1,Dibucaine,1,1
,,Dicalcium Phosphate,Drug,Nos,1,Dicalcium Phosphate,1,1
,,Dichloroxylenol,Drug,Nos,1,Dichloroxylenol,1,1
,,Diclofenac,Drug,Nos,1,Diclofenac,1,1
,,Diclofenac Diethylamine,Drug,Nos,1,Diclofenac Diethylamine,1,1
,,Diclofenac Diethylammon,Drug,Nos,1,Diclofenac Diethylammon,1,1
